GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1634356748	2023-02-18 12:57:33.515896	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-16	07:04:00	obsr369075	S128728473	Traveling	P22	EBIRD	76	11.017		5	1	G9670038	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1639813033	2023-02-23 02:59:18.003086	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-02-23	10:38:00	obsr834147	S129411966	Traveling	P22	EBIRD	118	10.000		6	1	G9718623	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1632000059	2023-12-18 11:09:44.380937	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-15	15:31:00	obsr2861213	S128423684	Traveling	P22	EBIRD	182	20.422		5	1	G9669492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1643217234	2023-10-20 15:23:48.593163	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-02-23	10:38:00	obsr550982	S129748114	Traveling	P22	EBIRD	118	10.000		6	1	G9718623	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1633689575	2023-02-17 23:50:35.625154	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-18	07:10:00	obsr2861213	S128627263	Traveling	P22	EBIRD	120	10.637		5	1	G9678728	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1634928899	2023-10-19 09:14:24.635641	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-18	13:35:00	obsr810246	S128820174	Traveling	P22	EBIRD	33	6.067		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1631258763	2023-06-02 04:46:21.678264	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-15	08:22:00	obsr456473	S128357972	Traveling	P22	EBIRD	81	4.680		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1646407237	2023-06-08 08:20:58.373131	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Beer Chhapar Rural, Rajasthan, IN (27.803, 74.432)	L22797918	P	27.8025033	74.4323183	2023-02-25	07:29:00	obsr2974152	S130041014	Traveling	P22	EBIRD	120	3.460		4	1	G9759838	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1641201766	2023-06-08 08:20:58.373131	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Beer Chhapar Rural, Rajasthan, IN (27.803, 74.432)	L22797918	P	27.8025033	74.4323183	2023-02-25	07:29:00	obsr693231	S129549358	Traveling	P22	EBIRD	120	3.460		4	1	G9759838	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1641317916	2023-03-15 00:33:21.499947	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-25	07:28:00	obsr1804188	S129556914	Traveling	P22	EBIRD	107	8.640		5	0	G9727010	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1631325780	2023-02-15 04:13:46.662423	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-15	02:38:00	obsr2728923	S128361851	Banding	P33	EBIRD	30			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1646931278	2023-06-08 08:07:31.991087	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-24	16:33:00	obsr2974152	S130092065	Traveling	P22	EBIRD	83	11.070		5	1	G9759835	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1631472145	2023-12-18 11:09:44.400588	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-15	15:31:00	obsr871021	S128376270	Traveling	P22	EBIRD	182	20.422		5	1	G9669492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1638224015	2023-02-21 04:22:34.807919	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-16	07:04:00	obsr2007878	S129256822	Traveling	P22	EBIRD	76	11.017		5	1	G9670038	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1625103195	2023-12-18 11:09:44.46141	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				6					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-07	09:00:00	obsr673767	S127793789	Traveling	P22	EBIRD	60	2.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1641214580	2023-03-15 00:33:21.499947	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-25	07:28:00	obsr3540634	S129549640	Traveling	P22	EBIRD	107	8.640		5	0	G9727010	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1633681108	2023-02-17 23:50:35.625154	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-18	07:10:00	obsr871021	S128626631	Traveling	P22	EBIRD	120	10.637		5	1	G9678728	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1638224040	2023-12-18 11:09:44.416996	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-15	15:31:00	obsr2007878	S129256823	Traveling	P22	EBIRD	182	20.422		5	1	G9669492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1634937989	2023-10-20 10:15:17.819507	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Beer Chhapar Rural, Rajasthan, IN (27.804, 74.435)	L22677409	P	27.8041125	74.4350925	2023-02-18	12:46:00	obsr810246	S128820717	Traveling	P22	EBIRD	33	0.950		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2224513071	2024-06-06 23:52:22.658873	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-18	07:10:00	obsr2007878	S179837977	Traveling	P22	EBIRD	120	10.637		5	1	G9678728	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1642556466	2023-02-26 09:47:46.862566	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-02-23	10:38:00	obsr825799	S129680981	Traveling	P22	EBIRD	118	10.000		6	1	G9718623	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1647153690	2023-06-08 08:20:58.373131	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Beer Chhapar Rural, Rajasthan, IN (27.803, 74.432)	L22797918	P	27.8025033	74.4323183	2023-02-25	07:29:00	obsr3392268	S130108033	Traveling	P22	EBIRD	120	3.460		4	1	G9759838	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1641271866	2023-03-15 00:33:21.499947	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-25	07:28:00	obsr1225101	S129553657	Traveling	P22	EBIRD	107	8.640		5	0	G9727010	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1625197377	2023-02-07 06:43:54.507341	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-02-07	15:20:00	obsr673767	S127799272	Traveling	P22	EBIRD	113	12.840		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1635756446	2023-02-19 11:39:42.648157	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-19	08:00:00	obsr2833618	S128927773	Traveling	P22	EBIRD	180	30.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1647153636	2023-06-08 08:07:31.991087	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-24	16:33:00	obsr3392268	S130108030	Traveling	P22	EBIRD	83	11.070		5	1	G9759835	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1634356409	2023-02-18 12:57:33.055804	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-18	07:10:00	obsr369075	S128728462	Traveling	P22	EBIRD	120	10.637		5	1	G9678728	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1639797543	2023-02-23 02:55:05.052184	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-02-23	10:38:00	obsr457340	S129411073	Traveling	P22	EBIRD	118	10.000		6	1	G9718623	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1641456072	2023-03-15 00:33:21.499947	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-25	07:28:00	obsr623918	S129570480	Traveling	P22	EBIRD	107	8.640		5	0	G9727010	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1634356773	2023-12-18 11:09:43.214442	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-15	15:31:00	obsr369075	S128728474	Traveling	P22	EBIRD	182	20.422		5	1	G9669492	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1632044961	2023-02-16 08:44:01.314942	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-16	07:04:00	obsr871021	S128427232	Traveling	P22	EBIRD	76	11.017		5	1	G9670038	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1632123368	2023-02-16 08:44:01.314942	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-16	07:04:00	obsr2861213	S128434062	Traveling	P22	EBIRD	76	11.017		5	1	G9670038	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1631892786	2023-02-15 20:53:20.834338	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-02-15	16:13:00	obsr456473	S128416181	Traveling	P22	EBIRD	145	3.690		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1652614046	2023-03-10 23:17:18.761846	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary, Churu IN-RJ 27.80831, 74.43530	L22981185	P	27.8083050	74.4352980	2023-03-11	08:13:00	obsr3035133	S130627909	Traveling	P22	EBIRD	93	1.822		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1653541515	2023-03-11 23:45:56.426623	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary, Churu IN-RJ 27.80831, 74.43530	L22981185	P	27.8083050	74.4352980	2023-03-12	07:22:00	obsr3035133	S130717331	Traveling	P22	EBIRD	171	2.262		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1667685378	2023-03-28 09:54:14.878474	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Sujangarh, Churu IN-RJ 27.81094, 74.45927	L23265301	P	27.8109410	74.4592740	2023-03-28	18:23:00	obsr3035133	S132042479	Traveling	P22	EBIRD	60	4.626		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1682504615	2023-12-18 11:09:44.53427	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-04-12	10:56:00	obsr976065	S133478125	Stationary	P21	EBIRD	11			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1745603953	2023-12-18 11:09:48.753873	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-05-30	16:28:00	obsr976065	S139867121	Stationary	P21	EBIRD	31			1	0		0	1	1			इस महिने में नहीं दिखाई देता है।-पर इस वर्ष दिखाई दे रहा है।।	
URN:CornellLabOfOrnithology:EBIRD:OBS1902390788	2024-04-28 11:02:19.870059	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-11-19	12:23:00	obsr560276	S156781739	Traveling	P22	EBIRD	62	1.427		5	1	G11290254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1928958152	2024-04-28 11:45:48.575022	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-11-19	12:23:00	obsr451135	S159349922	Traveling	P22	EBIRD	62	1.427		5	1	G11290254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1902998612	2024-04-28 11:02:19.870059	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Charwas Village Pond	L4191111	H	27.7959012	74.4080937	2023-11-19	10:48:00	obsr634190	S156835995	Traveling	P22	EBIRD	76	3.437		11	1	G11290212	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1902389598	2024-04-28 11:02:19.870059	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Charwas Village Pond	L4191111	H	27.7959012	74.4080937	2023-11-19	10:48:00	obsr560276	S156781659	Traveling	P22	EBIRD	76	3.437		11	1	G11290212	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1902998427	2024-04-28 11:02:19.870059	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				2					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-11-19	12:23:00	obsr634190	S156835987	Traveling	P22	EBIRD	62	1.427		5	1	G11290254	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1877831090	2023-12-18 11:09:38.958368	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-11-18	07:18:00	obsr901241	S154657237	Traveling	P22	EBIRD	245	18.216		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1928957535	2024-04-28 11:45:48.575022	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Charwas Village Pond	L4191111	H	27.7959012	74.4080937	2023-11-19	10:48:00	obsr451135	S159349967	Traveling	P22	EBIRD	76	3.437		11	1	G11290212	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1902368119	2024-01-08 09:30:56.452834	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-10	14:03:00	obsr683389	S156780263	Stationary	P21	EBIRD	127			4	1	G11340895	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1889993586	2023-12-04 08:14:24.541316	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-12-02	07:30:00	obsr1954751	S155722829	Traveling	P22	EBIRD	240	25.000		4	1	G11234910	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1901977672	2024-01-08 09:30:56.452834	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-10	14:03:00	obsr3363821	S156746060	Stationary	P21	EBIRD	127			4	1	G11340895	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1894016239	2023-12-10 04:49:12.420716	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				6					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-12-08	08:30:00	obsr1633599	S156061787	Traveling	P22	EBIRD	360	40.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1894825703	2023-12-11 06:30:17.40695	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				6					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-11	14:50:00	obsr3039180	S156130190	Traveling	P22	EBIRD	129	13.240		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1888331390	2023-12-02 08:50:27.651522	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-12-02	07:30:00	obsr1151490	S155579782	Traveling	P22	EBIRD	240	25.000		4	1	G11234910	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1894223129	2024-01-08 09:30:56.452834	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-10	14:03:00	obsr1478078	S156079381	Stationary	P21	EBIRD	127			4	1	G11340895	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1897338841	2023-12-15 04:57:12.906255	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				11					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-15	15:22:00	obsr976065	S156340717	Stationary	P21	EBIRD	3			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1908664548	2023-12-29 07:31:05.497871	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-29	16:03:00	obsr549222	S157388055	Traveling	P22	EBIRD	101	10.022		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1892582687	2023-12-08 08:38:27.756226	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				4					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-08	07:15:00	obsr528194	S155940216	Traveling	P22	EBIRD	120	3.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1908594589	2023-12-29 04:24:38.695484	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Beer Chhapar Rural, Rajasthan, IN (27.812, 74.432)	L28458428	P	27.8123077	74.4315800	2023-12-29	10:44:00	obsr2604524	S157382292	Stationary	P21	EBIRD	180			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1908564497	2023-12-29 02:27:58.797783	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-29	07:16:00	obsr549222	S157379965	Traveling	P22	EBIRD	150	13.438		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1892055341	2023-12-08 01:01:13.455842	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Beer	L28201781	P	27.8153450	74.4506692	2023-12-07	11:00:00	obsr3283722	S155896145	Traveling	P22	EBIRD	900	5.000		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1888307412	2023-12-02 08:49:26.685713	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-12-02	07:30:00	obsr633425	S155579259	Traveling	P22	EBIRD	240	25.000		4	1	G11234910	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1909413183	2024-04-28 11:08:42.790253	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-12-17	07:00:00	obsr1864934	S157462841	Traveling	P22	EBIRD	600	6.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1911490198	2024-04-28 11:14:20.81228	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				3					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-12-30	14:01:00	obsr700563	S157663037	Incidental	P20	EBIRD				2	0		0	1	0		Tal chapar Gau shala and then to bikaner		
URN:CornellLabOfOrnithology:EBIRD:OBS1911502111	2024-04-28 11:14:20.81228	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				1					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar WLS--Gaushala Area	L4193874	H	27.8074984	74.4498610	2023-12-30	10:41:00	obsr700563	S157663217	Traveling	P22	EBIRD	200	37.290		2	1		0	1	0		Tal chapar Gau shala		
URN:CornellLabOfOrnithology:EBIRD:OBS1894024836	2023-12-10 04:56:10.907693	7738	species	avibase-158BDC90	Cinereous Vulture	Aegypius monachus				5					India	IN	Rajasthan	IN-RJ	Churu	IN-RJ-CR					Tal Chhapar Sanctuary	L2615788	H	27.7966035	74.4326306	2023-12-09	07:00:00	obsr1633599	S156061944	Traveling	P22	EBIRD	480	20.000		1	1		0	1	0				
