GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1265530380	2024-07-10 02:17:17.170679	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA	BIRDLIFE_18062				勒门巴民族乡, 山南市 CN-西藏自治区 (27.7107,91.7285)	L16742924	P	27.7106530	91.7284570	2021-10-19	08:29:00	obsr656044	S96724947	Traveling	P22	EBIRD	500	15.000		5	1		0	1	0			Seen well	
URN:CornellLabOfOrnithology:EBIRD:OBS1272499279	2024-07-10 02:17:15.52199	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang, Arunachal Pradesh, India	L14645033	P	27.6034514	91.8661582	2021-11-07	10:13:00	obsr1226125	S97234322	Traveling	P22	EBIRD	313	32.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1278197761	2024-07-10 02:17:17.302617	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					(27.554, 91.985)	L16904668	P	27.5543753	91.9849955	2021-11-16	05:54:00	obsr1226125	S97653148	Traveling	P22	EBIRD	582	49.610		2	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1276835805	2024-07-10 02:17:15.705954	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang, Arunachal Pradesh, India	L14645033	P	27.6034514	91.8661582	2021-11-14	07:08:00	obsr1226125	S97555954	Traveling	P22	EBIRD	6	43.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1403186227	2024-07-10 02:17:17.944808	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.52958, 92.06136	L18621742	P	27.5295760	92.0613640	2022-04-22	08:22:00	obsr493998	S107971396	Traveling	P22	EBIRD	100	2.651		6	1	G8218409	0	1	0		Tawang birds		
URN:CornellLabOfOrnithology:EBIRD:OBS1399654845	2024-07-10 02:17:17.91514	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.52958, 92.06136	L18621742	P	27.5295760	92.0613640	2022-04-22	08:22:00	obsr188371	S107671146	Traveling	P22	EBIRD	100	2.651		6	1	G8218409	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1561010048	2023-06-17 03:17:45.944898	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang--Ptso Lake Road	L6072480	H	27.6226628	91.8618661	2022-04-27	05:11:00	obsr2292537	S108176072	Traveling	P22	EBIRD	147	17.020		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1422492374	2024-07-10 02:17:17.961948	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.52958, 92.06136	L18621742	P	27.5295760	92.0613640	2022-04-22	08:22:00	obsr438066	S109572765	Traveling	P22	EBIRD	100	2.651		6	1	G8218409	0	1	0		Tawang birds		
URN:CornellLabOfOrnithology:EBIRD:OBS1996090233	2024-07-10 02:17:26.817297	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang--Ptso Lake Road	L6072480	H	27.6226628	91.8618661	2022-05-30	06:00:00	obsr1092888	S165849434	Traveling	P22	EBIRD	180	6.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1633842493	2024-07-10 02:17:19.187248	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Kitpi Circle, Tawang IN-AR 27.60240, 91.86201	L22646970	P	27.6023980	91.8620100	2023-02-18	06:10:00	obsr1226125	S128638972	Traveling	P22	EBIRD	313	26.176		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1661562368	2024-07-10 02:17:19.345077	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.55433, 92.00926	L22860816	P	27.5543300	92.0092570	2023-03-01	06:54:00	obsr1327996	S131462838	Traveling	P22	EBIRD	232	32.588		7	1	G9751162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1644844526	2023-03-01 01:09:43.08013	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.53707, 92.05081	L22860990	P	27.5370680	92.0508150	2023-03-01	11:14:00	obsr1226125	S129896893	Traveling	P22	EBIRD	25	4.266		7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1862711339	2024-07-10 02:17:19.37326	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.55433, 92.00926	L22860816	P	27.5543300	92.0092570	2023-03-01	06:54:00	obsr3670926	S153341735	Traveling	P22	EBIRD	232	32.588		7	1	G9751162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1777399418	2024-07-10 02:17:19.364475	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.55433, 92.00926	L22860816	P	27.5543300	92.0092570	2023-03-01	06:54:00	obsr1554590	S143809834	Traveling	P22	EBIRD	232	32.588		7	1	G9751162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1644924837	2024-07-10 02:17:19.354098	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.55433, 92.00926	L22860816	P	27.5543300	92.0092570	2023-03-01	06:54:00	obsr1063968	S129902510	Traveling	P22	EBIRD	232	32.588		7	1	G9751162	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1692761932	2023-05-01 23:45:59.579161	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Jaswant Gad	L6072444	H	27.5606283	91.9972640	2023-04-12	11:46:00	obsr955039	S134477281	Traveling	P22	EBIRD	6	0.501		10	1	G10040427	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1683613138	2023-05-01 23:45:59.579161	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Jaswant Gad	L6072444	H	27.5606283	91.9972640	2023-04-12	11:46:00	obsr162737	S133586041	Traveling	P22	EBIRD	6	0.501		10	1	G10040427	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1682530638	2023-05-05 16:30:08.899871	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.55422, 92.01559	L23542825	P	27.5542170	92.0155920	2023-04-12	11:40:00	obsr333260	S133480209	Stationary	P21	EBIRD	12			1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1726826672	2023-05-15 07:39:32.298584	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Ani Gonpa Above(27.612, 91.85)	L18209733	P	27.6115175	91.8502233	2023-05-15	14:22:00	obsr1590083	S137820982	Traveling	P22	EBIRD	167	21.900		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1726843948	2024-04-28 08:37:06.509911	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang--General Area	L14876499	H	27.5828269	91.8700508	2023-05-15	15:20:00	obsr1662974	S137823195	Traveling	P22	EBIRD	180	10.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1912237743	2024-07-10 02:17:14.885087	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA	BIRDLIFE_18062				Shungetsar Lake	L14485270	H	27.7219687	91.8246207	2023-05-10	09:27:00	obsr1592333	S157735350	Traveling	P22	EBIRD	94	2.300		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1743076319	2024-07-10 02:17:21.662536	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang Circle, Tawang IN-AR 27.63560, 91.82062	L24686778	P	27.6356000	91.8206190	2023-05-28	08:48:00	obsr1226125	S139548058	Traveling	P22	EBIRD	81	7.871		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907848337	2023-12-28 07:59:58.899763	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.525, 92.068)	L28473604	P	27.5250501	92.0680094	2023-12-28	13:08:00	obsr681415	S157307705	Incidental	P20	EBIRD				4	0	G11388387	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907790898	2024-07-10 02:17:22.939808	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.532, 92.055)	L28473591	P	27.5316665	92.0553474	2023-12-28	10:59:00	obsr817839	S157301774	Traveling	P22	EBIRD	15	0.090		8	1	G11388381	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907788905	2024-07-10 02:17:22.803885	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.06)	L28473465	P	27.5296334	92.0601873	2023-12-28	09:50:00	obsr432530	S157301306	Traveling	P22	EBIRD	85	1.000		8	1	G11388337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907839156	2024-07-10 02:17:22.839823	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.06)	L28473465	P	27.5296334	92.0601873	2023-12-28	09:50:00	obsr4609908	S157306663	Traveling	P22	EBIRD	85	1.000		8	1	G11388337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907796930	2023-12-28 06:06:56.256883	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.525, 92.068)	L28473604	P	27.5250501	92.0680094	2023-12-28	13:08:00	obsr817839	S157301869	Incidental	P20	EBIRD				4	0	G11388387	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907799743	2024-07-10 02:17:22.851971	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.06)	L28473465	P	27.5296334	92.0601873	2023-12-28	09:50:00	obsr467541	S157302550	Traveling	P22	EBIRD	85	1.000		8	1	G11388337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907799723	2024-07-10 02:17:22.924985	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.532, 92.055)	L28473591	P	27.5316665	92.0553474	2023-12-28	10:59:00	obsr467541	S157302546	Traveling	P22	EBIRD	15	0.090		8	1	G11388381	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907790903	2024-07-10 02:17:22.898222	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.532, 92.055)	L28473591	P	27.5316665	92.0553474	2023-12-28	10:59:00	obsr494050	S157301775	Traveling	P22	EBIRD	15	0.090		8	1	G11388381	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907789482	2024-07-10 02:17:22.824943	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.06)	L28473465	P	27.5296334	92.0601873	2023-12-28	09:50:00	obsr741924	S157301304	Traveling	P22	EBIRD	85	1.000		8	1	G11388337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907789469	2024-07-10 02:17:22.870101	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.06)	L28473465	P	27.5296334	92.0601873	2023-12-28	09:50:00	obsr681415	S157301300	Traveling	P22	EBIRD	85	1.000		8	1	G11388337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907788898	2024-07-10 02:17:22.832957	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.06)	L28473465	P	27.5296334	92.0601873	2023-12-28	09:50:00	obsr451821	S157301301	Traveling	P22	EBIRD	85	1.000		8	1	G11388337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907790908	2024-07-10 02:17:22.909986	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.532, 92.055)	L28473591	P	27.5316665	92.0553474	2023-12-28	10:59:00	obsr432530	S157301776	Traveling	P22	EBIRD	15	0.090		8	1	G11388381	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907790164	2024-07-10 02:17:22.915014	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.532, 92.055)	L28473591	P	27.5316665	92.0553474	2023-12-28	10:59:00	obsr451821	S157301773	Traveling	P22	EBIRD	15	0.090		8	1	G11388381	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907789462	2024-07-10 02:17:22.864584	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.06)	L28473465	P	27.5296334	92.0601873	2023-12-28	09:50:00	obsr494050	S157301299	Traveling	P22	EBIRD	85	1.000		8	1	G11388337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907789489	2024-07-10 02:17:22.877148	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.06)	L28473465	P	27.5296334	92.0601873	2023-12-28	09:50:00	obsr817839	S157301305	Traveling	P22	EBIRD	85	1.000		8	1	G11388337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907839136	2024-07-10 02:17:22.919163	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.532, 92.055)	L28473591	P	27.5316665	92.0553474	2023-12-28	10:59:00	obsr4609908	S157306659	Traveling	P22	EBIRD	15	0.090		8	1	G11388381	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907790159	2024-07-10 02:17:22.943995	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.532, 92.055)	L28473591	P	27.5316665	92.0553474	2023-12-28	10:59:00	obsr741924	S157301772	Traveling	P22	EBIRD	15	0.090		8	1	G11388381	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907796929	2023-12-28 06:06:56.256883	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.525, 92.068)	L28473604	P	27.5250501	92.0680094	2023-12-28	13:08:00	obsr741924	S157301868	Incidental	P20	EBIRD				4	0	G11388387	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907796931	2023-12-28 06:06:56.727986	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.525, 92.068)	L28473604	P	27.5250501	92.0680094	2023-12-28	13:08:00	obsr432530	S157301870	Incidental	P20	EBIRD				4	0	G11388387	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1907848339	2024-07-10 02:17:22.930508	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				2					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.532, 92.055)	L28473591	P	27.5316665	92.0553474	2023-12-28	10:59:00	obsr681415	S157307710	Traveling	P22	EBIRD	15	0.090		8	1	G11388381	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1958127730	2024-03-31 11:46:11.093739	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.53507, 92.05180	L29397046	P	27.5350690	92.0517990	2024-02-20	09:07:00	obsr122788	S162336742	Traveling	P22	EBIRD	58	1.029		3	1	G11760099	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1958141234	2024-07-10 02:17:23.291124	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.53507, 92.05180	L29397046	P	27.5350690	92.0517990	2024-02-20	09:07:00	obsr538376	S162338207	Traveling	P22	EBIRD	58	1.029		3	1	G11760099	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1958124377	2024-07-10 02:17:23.302331	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.53507, 92.05180	L29397046	P	27.5350690	92.0517990	2024-02-20	09:07:00	obsr1321652	S162336253	Traveling	P22	EBIRD	58	1.029		3	1	G11760099	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003706786	2024-03-27 08:34:43.130347	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Sela - Jang (27.53, 92.061)	L7173794	P	27.5295889	92.0612696	2024-03-27	09:23:00	obsr260799	S166127024	Traveling	P22	EBIRD	49	1.590		5	1	G11975949	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003706781	2024-03-27 08:34:43.130347	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Sela - Jang (27.53, 92.061)	L7173794	P	27.5295889	92.0612696	2024-03-27	09:23:00	obsr172204	S166127023	Traveling	P22	EBIRD	49	1.590		5	1	G11975949	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003787339	2024-03-27 09:13:05.007661	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Sela - Jang (27.53, 92.061)	L7173794	P	27.5295889	92.0612696	2024-03-27	09:23:00	obsr1461355	S166130883	Traveling	P22	EBIRD	49	1.590		5	1	G11975949	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003706796	2024-03-27 08:34:43.661916	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Sela - Jang (27.53, 92.061)	L7173794	P	27.5295889	92.0612696	2024-03-27	09:23:00	obsr1500244	S166127027	Traveling	P22	EBIRD	49	1.590		5	1	G11975949	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2003706791	2024-03-27 08:34:43.419754	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Sela - Jang (27.53, 92.061)	L7173794	P	27.5295889	92.0612696	2024-03-27	09:23:00	obsr404092	S166127025	Traveling	P22	EBIRD	49	1.590		5	1	G11975949	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1997402904	2024-07-10 02:17:23.071813	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.53416, 92.05274	L29235070	P	27.5341640	92.0527420	2024-03-25	05:42:00	obsr1226125	S165902645	Traveling	P22	EBIRD	282	47.607		2	1	G11964397	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1997667779	2024-07-10 02:17:23.056255	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					NH 13, Tawang IN-AR 27.53416, 92.05274	L29235070	P	27.5341640	92.0527420	2024-03-25	05:42:00	obsr1869290	S165907945	Traveling	P22	EBIRD	282	47.607		2	1	G11964397	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2084761648	2024-04-23 09:56:35.807336	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang--Ani Gompa Road	L24615274	H	27.6152216	91.8474908	2024-04-23	15:45:00	obsr1017491	S169931906	Traveling	P22	EBIRD	120	6.000		3	1	G12165518	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2077024914	2024-04-21 00:33:49.46128	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Chariduar - Tawang Road (27.53, 92.058)	L30815890	P	27.5302867	92.0582233	2024-04-03	09:14:00	obsr602772	S169566937	Stationary	P21	EBIRD	16			7	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2110747231	2024-07-10 02:17:14.786403	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA	BIRDLIFE_18062				Shungetsar Lake	L14485270	H	27.7219687	91.8246207	2024-04-27	10:00:00	obsr608514	S171258914	Traveling	P22	EBIRD	120	10.000		1	1		0	1	0			An adult bird was soaring near the mountain top located just behind the lake. Very long, pointy wings and a long tail were visible enough to identify it as a bearded vulture with my naked eyes. Using my binoculars, I observed a black line passing through the neck and the head with blackish wings and rufous (very pale) underparts. I observed it for more than 5 minutes. It demonstrated a very sharp/abrupt manoeuvre (hard to follow even with binoculars) while perching on the crags of the mountain.	
URN:CornellLabOfOrnithology:EBIRD:OBS2084761610	2024-04-23 09:56:35.470887	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang--Ani Gompa Road	L24615274	H	27.6152216	91.8474908	2024-04-23	15:45:00	obsr479798	S169931903	Traveling	P22	EBIRD	120	6.000		3	1	G12165518	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2084761629	2024-04-23 09:56:35.470887	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang--Ani Gompa Road	L24615274	H	27.6152216	91.8474908	2024-04-23	15:45:00	obsr774618	S169931904	Traveling	P22	EBIRD	120	6.000		3	1	G12165518	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2223731645	2024-07-10 02:17:22.182384	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang Circle, Tawang IN-AR 27.63037, 91.83085	L27356233	P	27.6303710	91.8308490	2024-05-16	05:20:00	obsr14968	S179784580	Traveling	P22	EBIRD	246	23.146		7	1	G12380478	0	1	0			at 14,500 feet	
URN:CornellLabOfOrnithology:EBIRD:OBS2159285139	2024-07-10 02:17:29.287762	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang--Khirmu-Geshela Road	L9512889	H	27.6019503	91.9221625	2024-05-15	08:02:00	obsr1461355	S174662130	Traveling	P22	EBIRD	300	40.330		2	0	G12374369	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2162315266	2024-07-10 02:17:22.280255	7668	species	avibase-81DB7410	Bearded Vulture	Gypaetus barbatus				1					India	IN	Arunachal Pradesh	IN-AR	Tawang	IN-AR-TA					Tawang Circle, Tawang IN-AR 27.63037, 91.83085	L27356233	P	27.6303710	91.8308490	2024-05-16	05:20:00	obsr452994	S174861107	Traveling	P22	EBIRD	246	23.145		7	1	G12380478	0	1	0				
