GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1585414906	2024-01-12 02:35:45.408039	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				4					India	IN	Arunachal Pradesh	IN-AR	Changlang	IN-AR-CH	BIRDLIFE_46970				Namdapha NP & Surroundings--General Area	L3053752	H	27.5387400	96.4416460	2022-12-08	14:20:00	obsr977888	S124286216	Incidental	P20	EBIRD				1	0		0	1	1			Soaring over the hornbill camp. Pale underparts, black wing tips and tail tips. Large squarish wings. Have photos, will upload later.	
URN:CornellLabOfOrnithology:EBIRD:OBS1130173029	2024-07-10 02:07:16.785908	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Arunachal Pradesh	IN-AR	East Siang	IN-AR-ES	BIRDLIFE_18037				Daying Ering Wildlife Sanctuary	L8890706	P	27.9961540	95.4405713	2021-04-15	04:30:00	obsr391349	S86216881	Historical	P62	EBIRD				3	1	G6596476	0	1	0			One seen and photographed. Known from this sanctuary.	
URN:CornellLabOfOrnithology:EBIRD:OBS1130257685	2024-07-10 02:07:16.745912	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Arunachal Pradesh	IN-AR	East Siang	IN-AR-ES	BIRDLIFE_18037				Daying Ering Wildlife Sanctuary	L8890706	P	27.9961540	95.4405713	2021-04-15	04:30:00	obsr553917	S86223361	Traveling	P22	EBIRD	720	6.437		3	1	G6596476	0	1	0			One seen and photographed. Known from this sanctuary.	
URN:CornellLabOfOrnithology:EBIRD:OBS1136614497	2024-07-10 02:07:16.693224	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Arunachal Pradesh	IN-AR	East Siang	IN-AR-ES	BIRDLIFE_18037				Daying Ering Wildlife Sanctuary	L8890706	P	27.9961540	95.4405713	2021-04-15	04:30:00	obsr1021807	S86705123	Traveling	P22	EBIRD	720	6.437		3	1	G6596476	0	1	0			One seen and photographed. Known from this sanctuary.	
URN:CornellLabOfOrnithology:EBIRD:OBS1972790746	2024-03-07 01:48:22.621001	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				4					India	IN	Arunachal Pradesh	IN-AR	East Siang	IN-AR-ES					ATREE Siang Field Station	L29198851	H	28.0539690	95.3118550	2024-03-07	12:16:00	obsr4748030	S163944741	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1107904542	2024-04-29 05:31:01.756065	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18048				NH 313, Lower Dibang Valley IN-AR 28.22297, 95.80685	L14226359	P	28.2229740	95.8068540	2021-03-28	15:55:00	obsr814043	S84453661	Traveling	P22	EBIRD	63	3.430		1	1		0	1	0			Flying before roing	
URN:CornellLabOfOrnithology:EBIRD:OBS1288327753	2024-04-29 05:41:06.20152	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				Jia Grassland	L18909035	H	28.0662893	95.7128883	2021-04-16	04:42:00	obsr435643	S85630283	Traveling	P22	EBIRD	229	52.618		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1289757090	2023-10-24 13:22:14.766679	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				6					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18048				Mishmi Hills--Tiwari Gaon (28 km)	L13758735	H	28.2228171	95.8348869	2021-11-28	05:00:00	obsr809788	S98495709	Traveling	P22	EBIRD	300	20.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1794200983	2023-07-31 06:43:19.52649	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD					Open Fields--Jia Grassland Road	L23009896	H	28.0605080	95.7430680	2022-11-20	13:30:00	obsr1432365	S146076497	Stationary	P21	EBIRD	60			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1597022591	2024-07-10 02:12:56.002431	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD					Elopa-Etugu CCA Grassland	L22023193	P	28.2727446	95.7194992	2022-12-29		obsr1339938	S125320966	Historical	P62	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1632797300	2023-10-24 20:08:19.206946	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD					Lower Dibang Valley, Arunachal Pradesh, IN (28.262, 95.913)	L22623069	P	28.2615028	95.9131242	2023-02-17	07:00:00	obsr2535587	S128497599	Traveling	P22	EBIRD	120	8.304		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1673841222	2024-07-10 02:12:44.506385	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				X					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				Jia Grassland	L18909035	H	28.0662893	95.7128883	2023-03-17	06:00:00	obsr1194455	S132629117	Traveling	P22	EBIRD	180	4.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1675088877	2023-04-05 04:54:47.870974	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				Jia Grassland	L18909035	H	28.0662893	95.7128883	2023-04-05	12:10:00	obsr2535587	S132745835	Traveling	P22	EBIRD	30	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1680394663	2024-07-10 02:12:44.883539	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				10					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				Jia Grassland	L18909035	H	28.0662893	95.7128883	2023-04-10	09:26:00	obsr1449119	S133271694	Traveling	P22	EBIRD	120	3.000		8	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1675065767	2024-05-25 09:03:00.983799	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				8					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				Jia Grassland	L18909035	H	28.0662893	95.7128883	2023-04-05	11:46:00	obsr1104451	S132744412	Traveling	P22	EBIRD	77	5.010		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1686920762	2024-07-10 02:13:07.630666	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				Elopa Grassland	L23626556	H	28.2257302	95.7434889	2023-04-14	05:30:00	obsr225373	S133919214	Traveling	P22	EBIRD	150	12.000		5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1680418685	2024-07-10 02:13:07.162129	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				6					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD					Jia, Arunachal Pradesh, IN (28.055, 95.756)	L23504065	P	28.0550211	95.7558825	2023-04-10	09:21:00	obsr529290	S133271808	Traveling	P22	EBIRD	105	6.290		8	1	G10103815	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1708453793	2024-07-10 02:13:07.190708	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				6					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD					Jia, Arunachal Pradesh, IN (28.055, 95.756)	L23504065	P	28.0550211	95.7558825	2023-04-10	09:21:00	obsr550982	S136005110	Traveling	P22	EBIRD	105	6.290		8	1	G10103815	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1703639573	2024-07-10 02:13:07.1818	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				6					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD					Jia, Arunachal Pradesh, IN (28.055, 95.756)	L23504065	P	28.0550211	95.7558825	2023-04-10	09:21:00	obsr1474427	S135520778	Traveling	P22	EBIRD	105	6.290		8	1	G10103815	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1712662091	2023-05-07 01:40:24.94434	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD					Lower Dibang Valley, Arunachal Pradesh, IN (28.012, 95.76)	L24098421	P	28.0123573	95.7601511	2023-05-05	14:17:00	obsr950557	S136404710	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2052595506	2024-04-28 14:15:44.991826	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				National Highway 13, Lower Dibang Valley, Arunachal Pradesh, IN (28.15, 95.693)	L30128897	P	28.1498267	95.6933717	2024-03-28	07:15:00	obsr3420583	S168364022	Traveling	P22	EBIRD	100	3.000		6	1	G12086550	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2052595522	2024-04-28 14:15:44.991826	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				National Highway 13, Lower Dibang Valley, Arunachal Pradesh, IN (28.15, 95.693)	L30128897	P	28.1498267	95.6933717	2024-03-28	07:15:00	obsr485649	S168364023	Traveling	P22	EBIRD	100	3.000		6	1	G12086550	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2055325850	2024-04-28 14:15:44.991826	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				National Highway 13, Lower Dibang Valley, Arunachal Pradesh, IN (28.15, 95.693)	L30128897	P	28.1498267	95.6933717	2024-03-28	07:15:00	obsr2007878	S168510679	Traveling	P22	EBIRD	100	3.000		6	1	G12086550	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2005423605	2024-04-28 13:58:36.699711	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				National Highway 13, Lower Dibang Valley, Arunachal Pradesh, IN (28.15, 95.693)	L30128897	P	28.1498267	95.6933717	2024-03-28	07:15:00	obsr4630069	S166206538	Traveling	P22	EBIRD	100	3.000		6	1	G12086550	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2062101480	2024-04-28 14:16:09.36497	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Lower Dibang Valley	IN-AR-LD	BIRDLIFE_18038				National Highway 13, Lower Dibang Valley, Arunachal Pradesh, IN (28.15, 95.693)	L30128897	P	28.1498267	95.6933717	2024-03-28	07:15:00	obsr1459544	S168856669	Traveling	P22	EBIRD	100	3.000		6	1	G12086550	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2053668489	2024-04-13 14:34:04.032106	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				6					India	IN	Arunachal Pradesh	IN-AR	Lohit	IN-AR-LO					Tezu (OBI)	L14958756	H	27.9265150	96.1529660	2021-02-09	16:00:00	obsr981695	S168433418	Traveling	P22	EBIRD	30	2.000		4	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1068955563	2022-07-15 08:23:39.01186	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				7					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					National Highway 15, Mahadevpur No 2, Arunachal Pradesh, IN (27.631, 95.825)	L13536617	P	27.6309042	95.8253758	2021-02-09	16:01:00	obsr359132	S80688660	Traveling	P22	EBIRD	22	0.740		6	1		0	1	0			Saw and photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS1099808304	2022-07-15 08:23:39.03338	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Namsai Chowkham Road	L14107056	P	27.6746326	95.8955522	2021-03-03	13:00:00	obsr1210059	S83807857	Stationary	P21	EBIRD	30			4	1	G7715234	1	1	1			Spotted in a large mixed vulture flock on a tree, probably near a carcass. Pics available.	
URN:CornellLabOfOrnithology:EBIRD:OBS1318725028	2022-07-15 08:23:39.03338	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Namsai Chowkham Road	L14107056	P	27.6746326	95.8955522	2021-03-03	13:00:00	obsr1636413	S100753033	Stationary	P21	EBIRD	30			4	1	G7715234	1	1	1			Spotted in a large mixed vulture flock on a tree, probably near a carcass. Pics available.	
URN:CornellLabOfOrnithology:EBIRD:OBS1341775207	2022-07-15 08:23:39.598279	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				4					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					National Highway 15, Mahadevpur-1, Arunachal Pradesh, IN (27.639, 95.839)	L17742511	P	27.6385135	95.8386259	2022-02-14	11:51:00	obsr2422069	S102616155	Traveling	P22	EBIRD	25	2.360		1	1	G7870036	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1341765526	2022-07-15 08:23:39.598279	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				4					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					National Highway 15, Mahadevpur-1, Arunachal Pradesh, IN (27.639, 95.839)	L17742511	P	27.6385135	95.8386259	2022-02-14	11:51:00	obsr773277	S102616013	Traveling	P22	EBIRD	25	2.360		1	1	G7870036	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1656817637	2023-06-21 02:37:01.4879	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				7					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Mahadevpur-1, Arunachal Pradesh, IN (27.636, 95.833)	L22970059	P	27.6360358	95.8333792	2023-03-09	13:39:00	obsr3599039	S131016473	Traveling	P22	EBIRD	17	0.630		3	1	G9805895	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1673988097	2024-04-28 08:10:47.341529	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Unnamed Road, Namsai, Arunachal Pradesh, IN (27.638, 95.851)	L23295460	P	27.6383317	95.8512300	2023-03-30	15:37:00	obsr1570535	S132643811	Stationary	P21	EBIRD	15			8	1	G9905380	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1669285300	2024-04-28 08:06:55.098485	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Unnamed Road, Namsai, Arunachal Pradesh, IN (27.638, 95.851)	L23295460	P	27.6383317	95.8512300	2023-03-30	15:37:00	obsr485649	S132189345	Stationary	P21	EBIRD	15			8	1	G9905380	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1669378908	2024-04-28 08:06:55.098485	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Unnamed Road, Namsai, Arunachal Pradesh, IN (27.638, 95.851)	L23295460	P	27.6383317	95.8512300	2023-03-30	15:37:00	obsr2712717	S132201560	Stationary	P21	EBIRD	15			8	1	G9905380	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1653604948	2023-06-21 02:37:01.4879	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				7					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Mahadevpur-1, Arunachal Pradesh, IN (27.636, 95.833)	L22970059	P	27.6360358	95.8333792	2023-03-09	13:39:00	obsr435643	S130720364	Traveling	P22	EBIRD	17	0.630		3	1	G9805895	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1651288901	2023-06-21 02:37:01.4879	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				7					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Mahadevpur-1, Arunachal Pradesh, IN (27.636, 95.833)	L22970059	P	27.6360358	95.8333792	2023-03-09	13:39:00	obsr493998	S130498890	Traveling	P22	EBIRD	17	0.630		3	1	G9805895	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1669385067	2024-04-28 08:06:55.098485	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Unnamed Road, Namsai, Arunachal Pradesh, IN (27.638, 95.851)	L23295460	P	27.6383317	95.8512300	2023-03-30	15:37:00	obsr3420583	S132202273	Stationary	P21	EBIRD	15			8	1	G9905380	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1670942464	2024-04-28 08:06:55.098485	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Unnamed Road, Namsai, Arunachal Pradesh, IN (27.638, 95.851)	L23295460	P	27.6383317	95.8512300	2023-03-30	15:37:00	obsr976931	S132350737	Stationary	P21	EBIRD	15			8	1	G9905380	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1688684706	2023-10-20 16:03:02.163452	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Dirak Road, Namsai IN-AR 27.63311, 95.82929	L23584858	P	27.6331110	95.8292910	2023-04-14	15:20:00	obsr667026	S134093426	Traveling	P22	EBIRD	50	15.000		3	1	G10018540	0	1	0		Namsai to Assam border 50 mins		
URN:CornellLabOfOrnithology:EBIRD:OBS1684867103	2023-10-19 12:40:03.913435	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Dirak Road, Namsai IN-AR 27.63311, 95.82929	L23584858	P	27.6331110	95.8292910	2023-04-14	15:20:00	obsr455741	S133711291	Traveling	P22	EBIRD	50	15.000		3	1	G10018540	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2267363580	2024-07-10 02:15:15.388365	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				5					India	IN	Arunachal Pradesh	IN-AR	Namsai	IN-AR-NA					Trans Arunachal Highway, Namsai IN-AR 27.63827, 95.83968	L33833215	P	27.6382730	95.8396790	2024-06-21	15:56:00	obsr2422069	S183424344	Traveling	P22	EBIRD	16	7.376		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1360525889	2024-04-28 03:47:13.101845	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Assam	IN-AS	Biswanath	IN-AS-BI					Kaziranga NP--Central Range (Northbank)	L8670808	H	26.7012400	93.2170000	2021-11-27	14:19:00	obsr2499193	S104409085	Traveling	P22	EBIRD	180	50.000		4	0		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS1892078892	2023-12-11 04:34:03.545491	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Assam	IN-AS	Biswanath	IN-AS-BI					Kaziranga NP--Central Range (Northbank)	L8670808	H	26.7012400	93.2170000	2023-12-02	08:18:00	obsr4437216	S155897997	Traveling	P22	EBIRD	150	16.093		1	1		0	1	1			Flying above the nest	
URN:CornellLabOfOrnithology:EBIRD:OBS1293847835	2023-12-01 21:20:48.407693	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Assam	IN-AS	Dibrugarh	IN-AS-DI					Dibrugarh University Campus	L4405078	H	27.4460200	94.8970914	2021-01-20		obsr1769158	S98770573	Historical	P62	EBIRD					1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1061467821	2024-01-23 16:56:43.936823	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Western Range (Bagori)	L1131604	H	26.6108358	93.3030244	2021-01-29	07:32:00	obsr603759	S80053314	Traveling	P22	EBIRD	283	29.000		4	1	G7979929	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1057549529	2024-04-29 04:04:38.026878	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga National Park, Golaghat IN-AS 26.61236, 93.37733	L13360712	P	26.6123610	93.3773300	2021-01-23	14:23:00	obsr814043	S79733172	Traveling	P22	EBIRD	162	10.404		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1101955801	2024-04-29 04:26:42.424469	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Central Range (Kohora)	L1131607	H	26.6375608	93.3669409	2021-02-14	14:13:00	obsr1218326	S81304616	Traveling	P22	EBIRD	130	25.000		2	1	G6286401	1	1	0			One on left is slender billed and other three are himalayan griffon	
URN:CornellLabOfOrnithology:EBIRD:OBS1082854396	2024-01-23 16:56:43.936823	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Western Range (Bagori)	L1131604	H	26.6108358	93.3030244	2021-02-26	13:56:00	obsr1314005	S82357678	Traveling	P22	EBIRD	237	19.980		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1082157851	2024-01-23 16:56:43.936823	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				3					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Western Range (Bagori)	L1131604	H	26.6108358	93.3030244	2021-02-25	07:15:00	obsr1314005	S82300850	Traveling	P22	EBIRD	268	29.130		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1104209613	2024-04-29 04:26:42.424469	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Central Range (Kohora)	L1131607	H	26.6375608	93.3669409	2021-02-14	14:13:00	obsr1735465	S81304615	Traveling	P22	EBIRD	130	25.000		2	1	G6286401	1	1	0			One on left is slender billed and other three are himalayan griffon	
URN:CornellLabOfOrnithology:EBIRD:OBS1078595541	2023-10-23 18:36:30.795162	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				4					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--General Area	L976256	H	26.6437764	93.3982086	2021-02-12	17:38:00	obsr891490	S81984411	Traveling	P22	EBIRD	14	6.080		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1071780283	2024-05-10 05:05:54.709361	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				10					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG					Kaziranga NP & Surroundings--Bhuri Mai	L6813142	H	26.5876589	93.3162453	2021-02-13	07:28:00	obsr188371	S81046942	Traveling	P22	EBIRD	226	22.461		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1073274139	2024-01-22 09:26:53.717515	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				40					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Central Range (Kohora)	L1131607	H	26.6375608	93.3669409	2021-02-14	07:53:00	obsr188371	S81302866	Traveling	P22	EBIRD	184	20.806		6	1		1	1	1			Congregating on the ground near a lakeshore with rhinos. Several more in flight nearby.	
URN:CornellLabOfOrnithology:EBIRD:OBS1087344794	2024-01-23 16:56:43.936823	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				1					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Western Range (Bagori)	L1131604	H	26.6108358	93.3030244	2021-03-04	06:25:00	obsr104462	S82744474	Traveling	P22	EBIRD	130	9.830		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1576761809	2024-05-10 05:05:54.709361	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2	ON	C4	ON	Female, Adult (1); Male, Adult (1)	India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Western Range (Bagori)	L1131604	H	26.6108358	93.3030244	2021-03-09	07:29:00	obsr1152206	S123584021	Traveling	P22	EBIRD	241	24.190		5	1	G6387869	1	1	0			Pair with nest; one on nest and one on top of the massive nesting tree (Bombax ceiba).	
URN:CornellLabOfOrnithology:EBIRD:OBS1090960654	2024-05-10 05:05:54.709361	7747	species	avibase-11324DC8	Slender-billed Vulture	Gyps tenuirostris				2					India	IN	Assam	IN-AS	Golaghat	IN-AS-GG	BIRDLIFE_18087				Kaziranga NP & Surroundings--Western Range (Bagori)	L1131604	H	26.6108358	93.3030244	2021-03-09	07:29:00	obsr1760253	S83061874	Traveling	P22	EBIRD	241	24.190		5	1	G6387869	1	1	0			Pair with nest; one on nest and one on top of the massive nesting tree (Bombax ceiba).	
