GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1610750489	2023-12-18 11:10:49.442114	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2023-01-20	08:12:00	obsr144913	S126532482	Traveling	P22	EBIRD	320	54.655		10	1	G9524045	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1697592090	2023-04-25 02:53:57.794799	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Sudasari	L942602	H	26.7223719	70.6044457	2023-01-12	07:05:00	obsr1457302	S134935586	Traveling	P22	EBIRD	300	35.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1632847079	2023-02-17 09:01:58.167124	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Pokaran Wildlife, Rajasthan, IN (27.035, 71.583)	L22624043	P	27.0352533	71.5828341	2023-02-17	18:01:00	obsr1201016	S128502928	Stationary	P21	EBIRD	58			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1636810555	2023-10-23 12:02:12.305576	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Netsi Lake	L4068853	H	27.2946521	70.5019432	2023-02-20	12:44:00	obsr2490113	S129074059	Traveling	P22	EBIRD	34	1.080		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1635398459	2023-02-19 07:53:09.145486	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Lanela , Rajasthan, IN (27.084, 70.81	L14782594	P	27.0842036	70.8183134	2023-02-19	18:13:00	obsr2490113	S128863914	Stationary	P21	EBIRD	8			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1632696428	2023-04-21 04:53:08.408835	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				6					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Auto selected	L20911422	P	26.8312555	70.4391927	2023-02-16	15:39:00	obsr1656296	S128490937	Traveling	P22	EBIRD	180	38.620		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1648403859	2023-10-20 11:37:21.48799	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Gadisar Lake	L2584519	H	26.9087149	70.9219408	2023-02-22	08:27:00	obsr285026	S130229755	Traveling	P22	EBIRD	357	1.700		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1642537275	2024-04-28 07:38:42.499109	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Sum, Jaisalmer IN-RJ (26.7590,70.6367)	L22819867	P	26.7589750	70.6367090	2023-02-26	16:29:00	obsr1164386	S129678741	Traveling	P22	EBIRD	30	4.911		3	1	G9734419	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1648584322	2023-03-05 14:48:55.104548	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam Sand Dunes	L2585018	H	26.8425287	70.5460453	2023-02-22	16:37:00	obsr285026	S130249076	Traveling	P22	EBIRD	117	12.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1642524323	2024-04-28 07:38:42.499109	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Sum, Jaisalmer IN-RJ (26.7590,70.6367)	L22819867	P	26.7589750	70.6367090	2023-02-26	16:29:00	obsr1180124	S129678743	Traveling	P22	EBIRD	30	4.911		3	1	G9734419	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1632708659	2023-02-17 01:24:13.086262	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				2					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2023-02-17	10:37:00	obsr1656296	S128490829	Traveling	P22	EBIRD	75	21.360		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1642537258	2024-04-28 07:38:42.499109	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Sum, Jaisalmer IN-RJ (26.7590,70.6367)	L22819867	P	26.7589750	70.6367090	2023-02-26	16:29:00	obsr236487	S129678740	Traveling	P22	EBIRD	30	4.911		3	1	G9734419	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1635246821	2023-10-23 12:00:50.397031	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Lanela , Rajasthan, IN (27.084, 70.81	L14782594	P	27.0842036	70.8183134	2023-02-19	13:40:00	obsr2490113	S128848633	Stationary	P21	EBIRD	29			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1660353143	2023-10-23 12:13:36.631515	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				4					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS					Deghrai Mata Temple	L10236482	H	26.7075000	71.3236111	2023-03-20	10:35:00	obsr1698578	S131350624	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1687596983	2023-04-16 13:47:00.379046	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				DNP, Sudasari, Rajasthan, IN (26.819, 70.518)	L18740687	H	26.8197786	70.5181507	2023-03-23	11:00:00	obsr3435604	S133989845	Traveling	P22	EBIRD	180	30.000		2	0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1886995441	2024-07-29 08:51:43.079213	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2023-11-25	15:21:00	obsr3888466	S155469119	Traveling	P22	EBIRD	213	36.056		1	1	G11215871	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1885749865	2024-07-29 08:51:43.079213	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2023-11-25	15:21:00	obsr1133334	S155364296	Traveling	P22	EBIRD	130	6.000		1	1	G11215871	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1883493144	2024-07-29 08:51:43.079213	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2023-11-25	15:21:00	obsr1092206	S155154532	Traveling	P22	EBIRD	213	36.056		1	1	G11215871	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1928964123	2024-01-20 10:26:46.114189	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Khuri	L4886118	H	26.6192846	70.7089617	2023-11-15	14:45:00	obsr451135	S159350661	Stationary	P21	EBIRD	20			2	1	G11344337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1884046402	2023-11-26 00:41:29.40501	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2023-11-26	09:25:00	obsr4268406	S155219845	Traveling	P22	EBIRD	104	17.848		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1885167772	2023-12-21 03:34:26.616135	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP (DNP) & Surroundings--Khuri	L4886118	H	26.6192846	70.7089617	2023-11-15	14:45:00	obsr634190	S155316081	Stationary	P21	EBIRD	20			2	1	G11344337	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS2100128524	2024-07-29 08:51:43.079213	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				3					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2023-11-25	15:21:00	obsr457666	S170671675	Traveling	P22	EBIRD	130	6.000		1	1	G11215871	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1888176931	2023-12-02 02:01:38.382459	7745	species	avibase-FC2346E6	White-rumped Vulture	Gyps bengalensis				1					India	IN	Rajasthan	IN-RJ	Jaisalmer	IN-RJ-JS	BIRDLIFE_18347				Desert NP--Sam to Sudasari Road	L13092596	H	26.7637113	70.5436421	2023-11-25	15:08:00	obsr834644	S155567556	Traveling	P22	EBIRD	272	43.280		1	1		0	1	0				
